NLSitNummer;DatumFileBegin;DatumFileEind;TijdFileBegin;TijdFileEind;FileZwaarte;GemLengte;FileDuur;HectometerKop;HectometerStaart;RouteLet;RouteNum;RouteOms;hectometreringsrichting;KopWegvakVan;KopWegvakNaar;TrajVan;TrajNaar;OorzaakGronddetail;OorzaakVerloop;OorzaakCodeVerloop;OorzaakCode;Oorzaak_1;Oorzaak_2;Oorzaak_3;Oorzaak_4
1778790;2015-07-21;2015-07-21;17:29:00;17:45:43;41,533;2484,546;16,717;40,2;38,2;A;16;A16;oplopend;Moerdijkbrug;Klaverpolder;Rotterdam;Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 17];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1779694;2015-07-27;2015-07-27;7:19:00;7:28:43;21,433;2205,832;9,717;11,9;13,9;A;1;A1;aflopend;Vechtbrug;Muiden;Amersfoort;Amsterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 10];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1778823;2015-07-21;2015-07-21;18:00:00;18:27:47;75,083;2702,460;27,783;15,7;13,7;A;13;A13;oplopend;Tu Delft;Berkel En Rodenrijs;Rijswijk;Rotterdam;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 28];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1779238;2015-07-24;2015-07-24;11:11:00;11:25:43;39,433;2679,502;14,717;8,5;6,5;A;13;A13;oplopend;Delft-Noord;Delft;Rijswijk;Rotterdam;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 15];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1778981;2015-07-22;2015-07-22;16:35:00;17:13:42;118,367;3058,570;38,700;2,9;4,9;A;28;A28;aflopend;Den Dolder;De Uithof;Amersfoort;Utrecht;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 39];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1780256;2015-07-31;2015-07-31;12:40:00;13:24:45;118,467;2647,300;44,750;2,0;4,0;A;27;A27;aflopend;Breda;Sint Annabosch;Gorinchem;Breda;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 45];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1778954;2015-07-22;2015-07-22;14:24:00;14:46:12;53,067;2390,390;22,200;47,2;44,2;A;9;A9;oplopend;Wijkertunnel;Beverwijk-Oost;Amstelveen;Alkmaar;Brugopening;[Geen oorzaakcode opgegeven door VWM 1], [Brugopening 21], [Geen oorzaakcode opgegeven door VWM 0];[000], [N73], [000];N73;Brugopening;Brugopening;Blokkade;Hoge intensiteit
1779400;2015-07-24;2015-07-24;16:49:00;16:49:44;1,467;2000,000;0,733;34,8;36,8;A;27;A27;aflopend;Industrieterrein Avelingen;Merwedebrug;Gorinchem;Breda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 1];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1778920;2015-07-22;2015-07-22;10:41:00;10:59:43;38,433;2053,428;18,717;35,2;33,2;A;27;A27;oplopend;Merwedebrug;Industrieterrein Avelingen;Breda;Gorinchem;Brugopening;[Geen oorzaakcode opgegeven door VWM 0], [Brugopening 11], [Geen oorzaakcode opgegeven door VWM 8];[000], [N73], [000];N73;Brugopening;Brugopening;Blokkade;Hoge intensiteit
1780212;2015-07-31;2015-07-31;11:29:00;12:41:42;324,000;4456,671;72,700;35,2;32,2;A;1;A1;oplopend;Eembrug;Bunschoten;Amsterdam;Amersfoort;Ongeval(len);[Geen oorzaakcode opgegeven door VWM 29], [Ongeval(len) 3], [Eerder(e) ongeval(len) 41];[000], [ACI], [ACA];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
1778894;2015-07-22;2015-07-22;9:02:00;9:08:45;13,500;2000,000;6,750;61,2;59,2;A;15;A15;oplopend;Ijsselmonde;Ridderkerk-Noord;Rotterdam Maasvlakte;Nijmegen;Ongeval(len);[Geen oorzaakcode opgegeven door VWM 0], [Ongeval(len) 6];[000], [ACI];ACI;Ongeval(len);Ongeval;Ongeval;Ongeval
1779273;2015-07-24;2015-07-24;12:31:00;12:39:46;17,533;2000,000;8,767;68,4;66,4;A;16;A16;oplopend;Galder;Industriegebied Hazeldonk;Breda;Antwerpen;File buiten spits (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 9];[000];003;File buiten spits (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1779668;2015-07-26;2015-07-26;13:30:00;13:42:46;25,533;2000,000;12,767;46,9;48,9;A;9;A9;aflopend;Brug Over Het Zijkanaal C;Rottepolderplein;Alkmaar;Amstelveen;Brugopening;[Geen oorzaakcode opgegeven door VWM 1], [Brugopening 12], [Geen oorzaakcode opgegeven door VWM 0];[000], [N73], [000];N73;Brugopening;Brugopening;Blokkade;Hoge intensiteit
1778215;2015-07-17;2015-07-17;16:59:00;16:59:46;1,533;2000,000;0,767;32,0;30,0;A;20;A20;oplopend;Crooswijk;Terbregseplein;Hoek van Holland;Gouda;Spitsfile (geen oorzaak gemeld);[Geen oorzaakcode opgegeven door VWM 1];[000];001;Spitsfile (geen oorzaak gemeld);Geen oorzaak gemeld;Drukte;Hoge intensiteit
1779367;2015-07-24;2015-07-24;15:46:00;16:47:10;352,000;5754,768;61,167;27,8;21,8;A;28;A28;oplopend;Amersfoort;Hoevelaken;Amersfoort;Zwolle;Defecte vrachtwagen(s);[Geen oorzaakcode opgegeven door VWM 0], [Defecte vrachtwagen(s) 54], [Eerder pechgeval 7], [Geen oorzaakcode opgegeven door VWM 0];[000], [HBD], [M13], [000];HBD;Defecte vrachtwagen(s);Defecte vrachtwagen;Incident (gestrand voertuig);Incident
